id_scheda,url,slug,titolo,rubrica,rubrica_norm,nel_nucleo,estensione,fascicolo,id_fascicolo,stato_fascicolo,fonte_di_record,url_pdf_scheda,contesto_riga
31345,https://id.accademiadellacrusca.org/articoli/macchina-da-scrivere-o-macchina-per-scrivere/31345,macchina-da-scrivere-o-macchina-per-scrivere,Macchina da scrivere o macchina per scrivere ?,La Crusca rispose,LA CRUSCA RISPOSE,True,False,"XXXI, 2024/4 (ottobre-dicembre)",31281,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=33e0bb99-6a54-4b61-8fd2-f72179daf52d,Macchina da scrivere | o | macchina per scrivere | ? | Cristina Torchia | Pagine | 169-172 - | PDF
36436,https://id.accademiadellacrusca.org/articoli/lingua-italiana-e-musica-tra-otto-e-novecento-premessa-del-presidente/36436,lingua-italiana-e-musica-tra-otto-e-novecento-premessa-del-presidente,Lingua italiana e musica tra Otto e Novecento : premessa del Presidente,Articoli,ARTICOLI,False,False,"XXXI, 2024/4 (ottobre-dicembre)",31281,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=f0cc88c8-87ac-4291-b811-2f4640c61578,Lingua italiana e musica tra Otto e Novecento | : premessa del Presidente | Paolo D'Achille | Pagine | 173-174 - | PDF
36437,https://id.accademiadellacrusca.org/articoli/i-carteggi-degli-operisti-italiani-edizioni-vecchie-e-nuove/36437,i-carteggi-degli-operisti-italiani-edizioni-vecchie-e-nuove,I carteggi degli operisti italiani: edizioni vecchie e nuove,Articoli,ARTICOLI,False,False,"XXXI, 2024/4 (ottobre-dicembre)",31281,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=1dc772bb-26bf-43fd-92f9-9c050e292fac,I carteggi degli operisti italiani: edizioni vecchie e nuove | Fabrizio Della Seta | Pagine | 175-182 - | PDF
36440,https://id.accademiadellacrusca.org/articoli/il-carteggio-verdi-ghislanzoni/36440,il-carteggio-verdi-ghislanzoni,Il Carteggio Verdi-Ghislanzoni,Articoli,ARTICOLI,False,False,"XXXI, 2024/4 (ottobre-dicembre)",31281,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=cd249afa-79a4-4d67-bedf-dfc186dfa88e,"Il Carteggio Verdi-Ghislanzoni | Ilaria Bonomi, Edoardo Buroni e Marco Spada | Pagine | 183-196 - | PDF"
36441,https://id.accademiadellacrusca.org/articoli/lofficina-musicale-dei-libretti-indizi-dai-carteggi-tra-verdi-e-puccini/36441,lofficina-musicale-dei-libretti-indizi-dai-carteggi-tra-verdi-e-puccini,"L’officina musicale dei libretti: indizi dai carteggi, tra Verdi e Puccini",Articoli,ARTICOLI,False,False,"XXXI, 2024/4 (ottobre-dicembre)",31281,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=cb681b45-c953-4805-bb85-84fb6b55047c,"L’officina musicale dei libretti: indizi dai carteggi, tra Verdi e Puccini | Alessandro Roccatagliati | Pagine | 197-206 - | PDF"
36442,https://id.accademiadellacrusca.org/articoli/lepistolario-pucciniano-e-la-sua-lingua-alcuni-esempi-lessicali/36442,lepistolario-pucciniano-e-la-sua-lingua-alcuni-esempi-lessicali,L’epistolario pucciniano e la sua lingua: alcuni esempi lessicali,Articoli,ARTICOLI,False,False,"XXXI, 2024/4 (ottobre-dicembre)",31281,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=af2fd9cb-1423-461a-b7c5-cd2851a15259,L’epistolario pucciniano e la sua lingua: alcuni esempi lessicali | Fiammetta Papi | Pagine | 207-218 - | PDF
34419,https://id.accademiadellacrusca.org/articoli/laccademia-della-crusca-nel-passato-e-oggi/34419,laccademia-della-crusca-nel-passato-e-oggi,L’Accademia della Crusca nel passato e oggi,Incontri e tornate,INCONTRI E TORNATE,False,False,"XXXI, 2024/4 (ottobre-dicembre)",31281,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=80d95175-958c-42ba-9eeb-d7cc2f2f183a,L’Accademia della Crusca nel passato e oggi | Rosario Coluccia | Pagine | 219-224 - | PDF
31285,https://id.accademiadellacrusca.org/articoli/molte-parole-nascono-ma-poche-crescono-chi-lo-decide/31285,molte-parole-nascono-ma-poche-crescono-chi-lo-decide,Molte parole nascono ma poche crescono: chi lo decide?,Temi di discussione,TEMI DI DISCUSSIONE,False,False,"XXXI, 2024/4 (ottobre-dicembre)",31281,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=a7a73f19-9039-4646-8b88-e7cc9ffe37cc,Molte parole nascono ma poche crescono: chi lo decide? | Rita Librandi | Pagine | 225-227 - | PDF
31315,https://id.accademiadellacrusca.org/articoli/enfasi-ed-eufemismi-negli-usi-linguistici-attuali/31315,enfasi-ed-eufemismi-negli-usi-linguistici-attuali,Enfasi ed eufemismi negli usi linguistici attuali,Temi di discussione,TEMI DI DISCUSSIONE,False,False,"XXXI, 2024/4 (ottobre-dicembre)",31281,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=612f117b-1adf-4dbe-b4d2-e6684fab4023,Enfasi ed eufemismi negli usi linguistici attuali | Vittorio Coletti | Pagine | 228-230 - | PDF
31331,https://id.accademiadellacrusca.org/articoli/la-competenza-grammaticale--o-non--importante-per-la-comprensione-dei-testi-e-quale-competenza-gramm/31331,la-competenza-grammaticale--o-non--importante-per-la-comprensione-dei-testi-e-quale-competenza-gramm,La competenza grammaticale è o non è importante per la comprensione dei testi? E quale competenza grammaticale?,Temi di discussione,TEMI DI DISCUSSIONE,False,False,"XXXI, 2024/4 (ottobre-dicembre)",31281,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=c0316f39-0c81-4d7a-98a7-240ab3404395,La competenza grammaticale è o non è importante per la comprensione dei testi? E quale competenza grammaticale? | Mirko Tavoni | Pagine | 231-236 - | PDF
36443,https://id.accademiadellacrusca.org/articoli/notizie-dall-accademia/36443,notizie-dall-accademia,Notizie dall'Accademia,Notizie,NOTIZIE,False,False,"XXXI, 2024/4 (ottobre-dicembre)",31281,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=8e8a7956-1784-44bd-bae7-7532593eafa9,Notizie dall'Accademia | A cura di comitato di redazione | Pagine | 237-239 - | PDF
36444,https://id.accademiadellacrusca.org/articoli/bibliografia-della-consulenza-linguistica/36444,bibliografia-della-consulenza-linguistica,Bibliografia della Consulenza linguistica,Bibliografia,BIBLIOGRAFIA,False,False,"XXXI, 2024/4 (ottobre-dicembre)",31281,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=e7133973-5f39-4770-977a-707b4eaaeea3,Bibliografia della Consulenza linguistica | Pagine | 240-244 - | PDF
35431,https://id.accademiadellacrusca.org/articoli/editoriale-del-direttore/35431,editoriale-del-direttore,Editoriale del direttore,Editoriale,EDITORIALE,False,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=999986aa-7fa8-49e1-a896-b78988f6cea0,Editoriale del direttore | Marco Biffi | Pagine | 1-2 - | PDF
30240,https://id.accademiadellacrusca.org/articoli/pu-questa-risposta-esser-per-voi-succulente/30240,pu-questa-risposta-esser-per-voi-succulente,Può questa risposta esser per voi succulente ?,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=47bf1c06-8d06-40b8-8af2-6934b825533d,Può questa risposta esser per voi | succulente | ? | Lorenzo Tomasin | Pagine | 3-4 - | PDF
30242,https://id.accademiadellacrusca.org/articoli/se-cubiamo-facciamo-peccato-di-lingua-ma-veniale/30242,se-cubiamo-facciamo-peccato-di-lingua-ma-veniale,"Se cubiamo facciamo peccato (di lingua), ma veniale",Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=e66993f2-504f-41a8-beb0-0b44a60e6a1b,"Se | cubiamo | facciamo peccato (di lingua), ma veniale | Riccardo Gualdo | Pagine | 5-7 - | PDF"
30243,https://id.accademiadellacrusca.org/articoli/scena-del-crimine-repertamento-o-repertazione-gli-oggetti-sono-repertabili/30243,scena-del-crimine-repertamento-o-repertazione-gli-oggetti-sono-repertabili,Scena del crimine: repertamento o repertazione ? Gli oggetti sono repertabili ?,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=c79d4be0-f530-466e-9b1d-916caf783c50,Scena del crimine: | repertamento | o | repertazione | ? Gli oggetti sono | repertabili | ? | Miriam Di Carlo | Pagine | 8-12 - | PDF
30244,https://id.accademiadellacrusca.org/articoli/di-norma/30244,di-norma,Di norma,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=c8b75b50-5787-4d10-bb89-8de43e30707a,Di norma | Paolo Carnevale | Pagine | 13-15 - | PDF
30245,https://id.accademiadellacrusca.org/articoli/ottemperare-alle-norme-anche-grammaticali/30245,ottemperare-alle-norme-anche-grammaticali,Ottemperare alle norme (anche grammaticali),Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=aa5f5b7c-4f57-496d-9781-b9deec7c506e,Ottemperare alle | norme (anche grammaticali) | Sergio Lubello | Pagine | 16-18 - | PDF
31246,https://id.accademiadellacrusca.org/articoli/guadambiare-e-sparambiare-da-dove-arrivano/31246,guadambiare-e-sparambiare-da-dove-arrivano,Guadambiare e sparambiare : da dove arrivano?,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=1ae4d635-441d-4596-9330-229c07324c65,Guadambiare | e | sparambiare | : da dove arrivano? | Pietro Trifone | Pagine | 19-20 - | PDF
31247,https://id.accademiadellacrusca.org/articoli/non-subito-ma-quanto-prima/31247,non-subito-ma-quanto-prima,"Non subito, ma quanto prima !",Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=0c7fe16a-0fae-4489-9eae-d00fe86ab262,"Non subito, ma | quanto prima | ! | Cristiana De Santis | Pagine | 21-22 - | PDF"
31248,https://id.accademiadellacrusca.org/articoli/lasceremo-non-lascieremo-perdere-quella-i/31248,lasceremo-non-lascieremo-perdere-quella-i,"Lasceremo , non lascieremo, perdere quella i",Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=9923be8b-b3b8-4aab-8839-c13e3657df64,"Lasceremo | , non | lascieremo, | perdere quella | i | Rosario Coluccia | Pagine | 23-24 - | PDF"
31249,https://id.accademiadellacrusca.org/articoli/costing-o-costificare-questo--il-dilemma/31249,costing-o-costificare-questo--il-dilemma,Costing o costificare ? Questo è il dilemma!,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=6600932c-6597-4727-98a1-fdb1cf9e4023,Costing | o | costificare | ? Questo è il dilemma! | Sergio Lubello | Pagine | 25-26 - | PDF
31250,https://id.accademiadellacrusca.org/articoli/se-tha-detto-pedalino-vuol-dire-che-sei-stato-sfortunato/31250,se-tha-detto-pedalino-vuol-dire-che-sei-stato-sfortunato,Se t’ha detto pedalino vuol dire che sei stato sfortunato,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=ca815e33-03ee-4758-b364-ab8f5263d9f2,Se | t’ha detto pedalino | vuol dire che sei stato sfortunato | Andrea Riga | Pagine | 27-30 - | PDF
31251,https://id.accademiadellacrusca.org/articoli/proviamo-a-rispondere/31251,proviamo-a-rispondere,Proviamo a rispondere,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=f546dd96-6331-4ddc-9a67-8f69c99f5a84,Proviamo a | rispondere | Cristiana De Santis | Pagine | 31-32 - | PDF
31252,https://id.accademiadellacrusca.org/articoli/olimpiade-olimpiadi-e-giochi-olimpici-storia-di-un-evento-e-di-parole-che-hanno-attraversato-i-mille/31252,olimpiade-olimpiadi-e-giochi-olimpici-storia-di-un-evento-e-di-parole-che-hanno-attraversato-i-mille,"Olimpiade , Olimpiadi e Giochi olimpici : storia di un evento e di parole che hanno attraversato i millenni",Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=5cea58b8-a9f3-410f-a352-84a67940bcce,"Olimpiade | , | Olimpiadi | e | Giochi olimpici | : storia di un evento e di parole che hanno attraversato i millenni | Raffaella Setti | Pagine | 33-36 - | PDF"
31253,https://id.accademiadellacrusca.org/articoli/il-nome-dazione-derivato-dal-verbo-tramandare-e-la-rivalit-tra-i-suffissi/31253,il-nome-dazione-derivato-dal-verbo-tramandare-e-la-rivalit-tra-i-suffissi,Il nome d’azione derivato dal verbo tramandare e la rivalità tra i suffissi,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=6f541726-dd2a-4f8b-b46d-2eae557de3e1,Il nome d’azione derivato dal verbo | tramandare | e la rivalità tra i suffissi | Livio Gaeta | Pagine | 37-38 - | PDF
31254,https://id.accademiadellacrusca.org/articoli/cos-tanto/31254,cos-tanto,Così tanto …,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=fd348b24-5f6e-46e7-b2db-36eaccdbe788,Così tanto | … | Emanuele Banfi | Pagine | 39-45 - | PDF
31257,https://id.accademiadellacrusca.org/articoli/quando-venire-viene-a-costare/31257,quando-venire-viene-a-costare,Quando venire viene a costare,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=204ab5fd-bb63-47ff-980b-fe2fd61afad7,Quando | venire | viene a | costare | Andrea Riga | Pagine | 46-47 - | PDF
31258,https://id.accademiadellacrusca.org/articoli/su-neancora-e-sulluso-di-ancora-con-il-valore-di-gi/31258,su-neancora-e-sulluso-di-ancora-con-il-valore-di-gi,Su neancora e sull’uso di ancora con il valore di ‘già’,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=c9693c2d-e6b6-4ab4-bacf-d7d5d0b887db,Su | neancora | e sull’uso di | ancora | con il valore di ‘già’ | Bruno Moretti | Pagine | 48-52 - | PDF
31259,https://id.accademiadellacrusca.org/articoli/quando-verit-e-cronaca-chiamano-in-causa-lonore/31259,quando-verit-e-cronaca-chiamano-in-causa-lonore,Quando verità e cronaca chiamano in causa l’ onore,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=1488c1a4-f3c6-48bf-9495-dc3ed3456306,Quando | verità | e | cronaca | chiamano in causa l’ | onore | Raffaella Setti | Pagine | 53-56 - | PDF
31261,https://id.accademiadellacrusca.org/articoli/siamo-pronti-per-affrontare-lovertourism-estivo/31261,siamo-pronti-per-affrontare-lovertourism-estivo,Siamo pronti per affrontare l’ overtourism estivo?,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=a4697cab-945a-419d-979a-f61aede354f3,Siamo pronti per affrontare l’ | overtourism | estivo? | Miriam Di Carlo | Pagine | 57-61 - | PDF
31262,https://id.accademiadellacrusca.org/articoli/tra-un-passato-lontano-e-un-transitorio-presente-a-proposito-di-pro-tempore-e-in-illo-tempore/31262,tra-un-passato-lontano-e-un-transitorio-presente-a-proposito-di-pro-tempore-e-in-illo-tempore,Tra un passato lontano e un transitorio presente: a proposito di pro tempore e in illo tempore,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=20b06d92-659e-413c-9d2d-b4f4df40aa7c,Tra un passato lontano e un transitorio presente: a proposito di | pro tempore | e | in illo tempore | Mariella Canzani | Pagine | 62-66 - | PDF
31263,https://id.accademiadellacrusca.org/articoli/compare-e-comare/31263,compare-e-comare,Compare e comare,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=9ce28961-31a1-4c3c-8d3f-a297439ed582,Compare | e | comare | Massimo Cerruti | Pagine | 67-69 - | PDF
31264,https://id.accademiadellacrusca.org/articoli/sulla-locuzione-al-netto-di/31264,sulla-locuzione-al-netto-di,Sulla locuzione al netto di,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=a2adedb3-9a19-495e-8f93-41c01b42cca9,Sulla locuzione | al netto di | Rosario Coluccia | Pagine | 70-72 - | PDF
31265,https://id.accademiadellacrusca.org/articoli/acusmatico-un-doppio-tecnicismo-e-qualcosa-in-pi/31265,acusmatico-un-doppio-tecnicismo-e-qualcosa-in-pi,Acusmatico : un doppio tecnicismo (e qualcosa in più),Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=bae8b430-250f-4ad4-a03d-55ccde2a6402,Acusmatico | : un doppio tecnicismo (e qualcosa in più) | Simona Cresti | Pagine | 73-78 - | PDF
31267,https://id.accademiadellacrusca.org/articoli/percoca-percocca-o-percoco-basta-che-sia-succosa/31267,percoca-percocca-o-percoco-basta-che-sia-succosa,"Percoca , percocca o percoco ? Basta che sia succosa!",Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=f9489ea0-fbb0-4743-a56e-b20469d236cb,"Percoca | , | percocca | o | percoco | ? Basta che sia succosa! | Elisa Altissimi | Pagine | 79-81 - | PDF"
31268,https://id.accademiadellacrusca.org/articoli/scusate-il-francesismo/31268,scusate-il-francesismo,Scusate il francesismo,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=5cd8b89d-b4fa-498a-98e2-46dad25a8279,Scusate il francesismo | Miriam Di Carlo | Pagine | 82-86 - | PDF
31269,https://id.accademiadellacrusca.org/articoli/la-vendetta-del-sangue/31269,la-vendetta-del-sangue,La vendetta del sangue,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=e14d48e9-787d-4556-bfe4-441d8856d9fd,La | vendetta del sangue | Maria Silvia Rati | Pagine | 87-89 - | PDF
31270,https://id.accademiadellacrusca.org/articoli/il-de-cuius--vivo-o--morto/31270,il-de-cuius--vivo-o--morto,Il de cuius è vivo o è morto?,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=09144ad8-1246-41a6-8e35-de0085e2c0a5,Il | de cuius | è vivo o è morto? | Maurizio Trifone | Pagine | 90-91 - | PDF
31271,https://id.accademiadellacrusca.org/articoli/dallitaliano-e-italianismo-mandolino-al-francesismo-sassofono-saxofono/31271,dallitaliano-e-italianismo-mandolino-al-francesismo-sassofono-saxofono,Dall’italiano (e italianismo) mandolino al francesismo sassofono/saxofono,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=d04d8ada-f4cc-48ef-b003-aebd6e4caf3d,Dall’italiano (e italianismo) | mandolino | al francesismo | sassofono/saxofono | Ilaria Bonomi | Pagine | 92-94 - | PDF
31272,https://id.accademiadellacrusca.org/articoli/loscuro-oggetto-del-deliberare/31272,loscuro-oggetto-del-deliberare,L’oscuro oggetto del deliberare,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=8a229f07-aaa2-49e5-be9d-12e3d82c9fee,L’oscuro oggetto del | deliberare | Sergio Lubello | Pagine | 95-96 - | PDF
31274,https://id.accademiadellacrusca.org/articoli/in-quanti-modi-si-pu-chiedere-la-data-di-oggi/31274,in-quanti-modi-si-pu-chiedere-la-data-di-oggi,In quanti modi si può chiedere la data di oggi?,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=a64ad925-9f1a-4673-bb5c-13d8d44b8cfa,In quanti modi si può chiedere la data di oggi? | Elisa Altissimi | Pagine | 97-99 - | PDF
31275,https://id.accademiadellacrusca.org/articoli/funerale-o-funerali-funerale-civile-o-laico/31275,funerale-o-funerali-funerale-civile-o-laico,Funerale o funerali ? Funerale civile o laico ?,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=6c3277d3-6f69-4e7d-a01b-077d7a4d2fde,Funerale | o | funerali | ? | Funerale civile | o | laico | ? | Miriam Di Carlo | Pagine | 100-105 - | PDF
31276,https://id.accademiadellacrusca.org/articoli/irrequietare/31276,irrequietare,Irrequietare,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=5f3f3bde-cc8a-4f3b-847d-c573ab721941,Irrequietare | Lorenzo Tomasin | Pagine | 106-107 - | PDF
31277,https://id.accademiadellacrusca.org/articoli/nun-hai-capito-una-cippa-ma-speriamo-non-sia-questo-il-caso/31277,nun-hai-capito-una-cippa-ma-speriamo-non-sia-questo-il-caso,Nun hai capito una cippa! (Ma speriamo non sia questo il caso),Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=79e57590-a4a7-442d-b5a4-141bb1dc2e9d,Nun hai capito una cippa! | (Ma speriamo non sia questo il caso) | Marzia Caria | Pagine | 108-111 - | PDF
31278,https://id.accademiadellacrusca.org/articoli/vi-omaggiamo-della-risposta/31278,vi-omaggiamo-della-risposta,Vi omaggiamo della risposta,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=4cf91f67-cd4b-4b64-a11c-6afa77e6897a,Vi | omaggiamo | della risposta | Roberta Cella | Pagine | 112-114 - | PDF
31279,https://id.accademiadellacrusca.org/articoli/i-nomi-delle-fobie/31279,i-nomi-delle-fobie,I nomi delle fobie,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=d507a6ed-4a0f-473e-bf57-1ebbcae93ef2,I nomi delle fobie | Lucia Francalanci | Pagine | 115-124 - | PDF
30246,https://id.accademiadellacrusca.org/articoli/un-italiano-wannabe/30246,un-italiano-wannabe,Un italiano wannabe ?,Parole nuove,PAROLE NUOVE,False,True,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=1d7e3fe5-bd5d-4454-a8b2-f43dcde8ceb0,Un italiano | wannabe | ? | Kevin De Vecchis | Pagine | 125-128 - | PDF
31260,https://id.accademiadellacrusca.org/articoli/k-k-o-kappa/31260,k-k-o-kappa,k ( K o kappa ),Parole nuove,PAROLE NUOVE,False,True,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=0854d251-c0a1-415b-982b-e4fe0da17582,k | ( | K | o | kappa | ) | Barbara Patella | Pagine | 129-136 - | PDF
31273,https://id.accademiadellacrusca.org/articoli/ingegneria-sociale-larte-dellinganno/31273,ingegneria-sociale-larte-dellinganno,Ingegneria sociale : l’arte dell’inganno,Parole nuove,PAROLE NUOVE,False,True,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=88a257f3-c597-46e4-b846-30e16b69b0e6,Ingegneria sociale | : l’arte dell’inganno | Lucia Francalanci | Pagine | 137-142 - | PDF
31282,https://id.accademiadellacrusca.org/articoli/una-risposta-a-alla-la-settimana/31282,una-risposta-a-alla-la-settimana,Una risposta a / alla / la settimana?,La Crusca rispose,LA CRUSCA RISPOSE,True,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=a85c1e63-fffa-4706-a1a7-43d69b9937a5,Una risposta | a | / | alla | / | la | settimana? | Luca Serianni | Pagine | 143-144 - | PDF
31283,https://id.accademiadellacrusca.org/articoli/stavolta-a-che-cosa-ci-dobbiamo-sobbarcare/31283,stavolta-a-che-cosa-ci-dobbiamo-sobbarcare,Stavolta (a) che cosa ci dobbiamo sobbarcare ?,La Crusca rispose,LA CRUSCA RISPOSE,True,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=497a8fd6-1d99-439a-b18f-c1dda13bb3fa,Stavolta (a) che cosa ci dobbiamo | sobbarcare | ? | Elisa De Roberto | Pagine | 145-148 - | PDF
31284,https://id.accademiadellacrusca.org/articoli/siamo-bravi-in-italiano/31284,siamo-bravi-in-italiano,Siamo bravi in italiano?,La Crusca rispose,LA CRUSCA RISPOSE,True,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=8c6d75e5-cfa9-4de4-8926-f1e2e2128c3f,Siamo | bravi in | italiano? | Giuseppe Patota | Pagine | 149-150 - | PDF
34414,https://id.accademiadellacrusca.org/articoli/linguaggio-degenere/34414,linguaggio-degenere,Linguaggio degenere,Articoli,ARTICOLI,False,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=52a734b9-3d58-42d6-b7ce-ac06d0cf82cf,Linguaggio degenere | Alberto Voltolini | Pagine | 151-163 - | PDF
